pitch_uid,pitch_no,date,pa_of_inning,pitch_of_pa,pitcher_name,pitcher_id,pitcher_throws,pitcher_team_id,pitcher_team_name,batter_name,batter_id,batter_side,batter_team_id,batter_team_name,inning,top_bottom,outs,balls,strikes,pitch_type,pitch_type_abbr,pitch_call,k_or_bb,hit_type,play_result,outs_on_play,runs_scored,rel_speed,spin_rate,spin_axis,rel_height,rel_side,extension,induced_vert_break,horz_break,plate_loc_height,plate_loc_side,vert_appr_angle,horz_appr_angle,exit_speed,launch_angle,distance,catcher_name,catcher_id,home_team_id,home_team_name,away_team_id,away_team_name,game_id,game_type,season,pitch_group,pitch_group_abbr,count_type,is_zone,is_strike,is_swing,pitch_call_prev,pitch_type_prev,pitch_group_prev,pa_id,pa_result,run_value_diff
2024-747151-76,76,9/15/24,3,5,"Hall, DL",669084,Left,MIL,MIL,"Herrera, Jose",645444,Right,AZ,AZ,2,Bottom,1,1,2,Curveball,CB,BallCalled,NA,NA,NA,NA,0,81.7,2804,312,5.62,-2.6,6.7,-10.32,9.48,0.29,0.65,-10.62108798,4.31375103,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Breaking Ball,BRK,Two Strikes,FALSE,FALSE,FALSE,BallCalled,Fastball,Fastball,747151_2_3_669084_645444,NA,0.050954835
2024-747151-77,77,9/15/24,3,6,"Hall, DL",669084,Left,MIL,MIL,"Herrera, Jose",645444,Right,AZ,AZ,2,Bottom,1,2,2,Fastball,FB,StrikeSwinging,Strikeout,NA,NA,NA,0,94.3,2319,137,5.48,-2.72,6.8,17.04,-7.08,2.92,-0.67,-4.12049787,1.576750837,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Fastball,FB,Two Strikes,TRUE,TRUE,TRUE,BallCalled,Curveball,Breaking Ball,747151_2_3_669084_645444,Strikeout,-0.287295806
2024-747151-78,78,9/15/24,4,1,"Hall, DL",669084,Left,MIL,MIL,"Marte, Ketel",606466,Right,AZ,AZ,2,Bottom,2,0,0,ChangeUp,CH,BallCalled,NA,NA,NA,NA,0,87.2,2367,123,5.51,-2.73,7,8.4,-18.36,0.83,1.25,-7.778917042,2.63565795,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Offspeed,OFF,F-Pitch,FALSE,FALSE,FALSE,NA,NA,NA,747151_2_4_669084_606466,NA,0.04620961
2024-747151-79,79,9/15/24,4,2,"Hall, DL",669084,Left,MIL,MIL,"Marte, Ketel",606466,Right,AZ,AZ,2,Bottom,2,1,0,Fastball,FB,BallCalled,NA,NA,NA,NA,0,94.3,2275,141,5.37,-2.54,7.3,17.16,-9,1.58,1.21,-5.403868206,3.23296553,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Fastball,FB,Early,FALSE,FALSE,FALSE,BallCalled,ChangeUp,Offspeed,747151_2_4_669084_606466,NA,0.075049909
2024-747151-80,80,9/15/24,4,3,"Hall, DL",669084,Left,MIL,MIL,"Marte, Ketel",606466,Right,AZ,AZ,2,Bottom,2,2,0,Curveball,CB,BallCalled,NA,NA,NA,NA,0,79.9,2637,316,5.55,-2.64,6.8,-9.6,9.6,0.62,0.74,-10.30756243,4.463587292,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Breaking Ball,BRK,B-Ahead,FALSE,FALSE,FALSE,BallCalled,Fastball,Fastball,747151_2_4_669084_606466,NA,0.120446309
2024-747151-81,81,9/15/24,4,4,"Hall, DL",669084,Left,MIL,MIL,"Marte, Ketel",606466,Right,AZ,AZ,2,Bottom,2,3,0,Fastball,FB,StrikeCalled,NA,NA,NA,NA,0,93.3,2247,140,5.47,-2.64,6.8,15.72,-6.36,2.23,-0.35,-5.046036189,1.898665759,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Fastball,FB,B-Ahead,TRUE,TRUE,FALSE,BallCalled,Curveball,Breaking Ball,747151_2_4_669084_606466,NA,-0.0750572
2024-747151-82,82,9/15/24,4,5,"Hall, DL",669084,Left,MIL,MIL,"Marte, Ketel",606466,Right,AZ,AZ,2,Bottom,2,3,1,ChangeUp,CH,FoulBall,NA,NA,NA,NA,0,85.5,2157,124,5.5,-2.7,6.8,10.2,-16.32,1.63,-0.02,-6.930215358,1.42110787,107.3,-2,34,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Offspeed,OFF,B-Ahead,TRUE,TRUE,TRUE,StrikeCalled,Fastball,Fastball,747151_2_4_669084_606466,NA,-0.105110207
2024-747151-83,83,9/15/24,4,6,"Hall, DL",669084,Left,MIL,MIL,"Marte, Ketel",606466,Right,AZ,AZ,2,Bottom,2,3,2,Curveball,CB,FoulBall,NA,NA,NA,NA,0,78.9,2681,313,5.62,-2.51,6.7,-12.48,10.2,1.22,1.22,-10.09666714,4.894802607,77.1,-19,4,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Breaking Ball,BRK,Two Strikes,FALSE,TRUE,TRUE,FoulBall,ChangeUp,Offspeed,747151_2_4_669084_606466,NA,0
2024-747151-84,84,9/15/24,4,7,"Hall, DL",669084,Left,MIL,MIL,"Marte, Ketel",606466,Right,AZ,AZ,2,Bottom,2,3,2,Fastball,FB,FoulBall,NA,NA,NA,NA,0,93,2193,144,5.5,-2.65,7,15,-8.16,1.87,0.78,-5.547788771,2.963945351,101.7,-25,4,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Fastball,FB,Two Strikes,FALSE,TRUE,TRUE,FoulBall,Curveball,Breaking Ball,747151_2_4_669084_606466,NA,0
2024-747151-85,85,9/15/24,4,8,"Hall, DL",669084,Left,MIL,MIL,"Marte, Ketel",606466,Right,AZ,AZ,2,Bottom,2,3,2,Curveball,CB,BallCalled,Walk,NA,NA,NA,0,80.3,2717,311,5.58,-2.69,6.8,-7.8,9.12,0.96,1.26,-9.786159477,5.035554281,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Breaking Ball,BRK,Two Strikes,FALSE,FALSE,FALSE,FoulBall,Fastball,Fastball,747151_2_4_669084_606466,Walk,0.292084097
2024-747151-86,86,9/15/24,5,1,"Hall, DL",669084,Left,MIL,MIL,"Carroll, Corbin",682998,Left,AZ,AZ,2,Bottom,2,0,0,Fastball,FB,FoulBall,NA,NA,NA,NA,0,94.8,2292,146,5.54,-2.6,6.9,16.2,-8.28,2.63,-0.68,-4.514977173,1.32895056,84.4,-18,7,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Fastball,FB,F-Pitch,TRUE,TRUE,TRUE,NA,NA,NA,747151_2_5_669084_682998,NA,-0.055420604
2024-747151-87,87,9/15/24,5,2,"Hall, DL",669084,Left,MIL,MIL,"Carroll, Corbin",682998,Left,AZ,AZ,2,Bottom,2,0,1,Fastball,FB,BallCalled,NA,NA,NA,NA,0,94.4,2404,144,5.37,-2.66,7,15.6,-6.48,1.01,1.04,-6.130541364,3.40545189,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Fastball,FB,Early,FALSE,FALSE,FALSE,FoulBall,Fastball,Fastball,747151_2_5_669084_682998,NA,0.036276758
2024-747151-88,88,9/15/24,5,3,"Hall, DL",669084,Left,MIL,MIL,"Carroll, Corbin",682998,Left,AZ,AZ,2,Bottom,2,1,1,Curveball,CB,FoulBall,NA,NA,NA,NA,0,78.7,2705,313,5.65,-2.37,6.8,-13.8,10.08,1.63,0.45,-9.831319888,3.906386478,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Breaking Ball,BRK,Early,TRUE,TRUE,TRUE,BallCalled,Fastball,Fastball,747151_2_5_669084_682998,NA,-0.085536634
2024-747151-89,89,9/15/24,5,4,"Hall, DL",669084,Left,MIL,MIL,"Carroll, Corbin",682998,Left,AZ,AZ,2,Bottom,2,1,2,Slider,SL,StrikeSwinging,Strikeout,NA,NA,NA,0,84.3,2548,294,5.5,-2.52,6.8,-2.16,9.12,1.41,0.97,-8.356375284,4.542432897,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Breaking Ball,BRK,Two Strikes,FALSE,TRUE,TRUE,FoulBall,Curveball,Breaking Ball,747151_2_5_669084_682998,Strikeout,-0.236340971
2024-747151-109,109,9/15/24,1,1,"Hall, DL",669084,Left,MIL,MIL,"Walker, Christian",572233,Right,AZ,AZ,3,Bottom,0,0,0,Curveball,CB,StrikeCalled,NA,NA,NA,NA,0,78.6,2507,317,5.77,-2.79,6.7,-10.68,6.6,2.68,-0.11,-8.589672918,3.447211355,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Breaking Ball,BRK,F-Pitch,TRUE,TRUE,FALSE,NA,NA,NA,747151_3_1_669084_572233,NA,-0.055420604
2024-747151-110,110,9/15/24,1,2,"Hall, DL",669084,Left,MIL,MIL,"Walker, Christian",572233,Right,AZ,AZ,3,Bottom,0,0,1,Fastball,FB,BallCalled,NA,NA,NA,NA,0,92.6,2236,137,5.57,-2.77,6.8,15.6,-5.88,3.04,1.13,-4.376010065,3.673826149,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Fastball,FB,Early,FALSE,FALSE,FALSE,StrikeCalled,Curveball,Breaking Ball,747151_3_1_669084_572233,NA,0.036276758
2024-747151-111,111,9/15/24,1,3,"Hall, DL",669084,Left,MIL,MIL,"Walker, Christian",572233,Right,AZ,AZ,3,Bottom,0,1,1,Fastball,FB,BallCalled,NA,NA,NA,NA,0,93.3,2237,138,5.44,-2.89,7.1,17.28,-10.92,2.91,-1.3,-4.162545272,0.740626267,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Fastball,FB,Early,FALSE,FALSE,FALSE,BallCalled,Fastball,Fastball,747151_3_1_669084_572233,NA,0.064921367
2024-747151-112,112,9/15/24,1,4,"Hall, DL",669084,Left,MIL,MIL,"Walker, Christian",572233,Right,AZ,AZ,3,Bottom,0,2,1,Curveball,CB,FoulBall,NA,NA,NA,NA,0,79.9,2631,317,5.64,-2.86,6.7,-11.4,6.48,1.67,0.62,-9.455163084,4.295576416,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Breaking Ball,BRK,B-Ahead,TRUE,TRUE,TRUE,BallCalled,Fastball,Fastball,747151_3_1_669084_572233,NA,-0.099503166
2024-747151-113,113,9/15/24,1,5,"Hall, DL",669084,Left,MIL,MIL,"Walker, Christian",572233,Right,AZ,AZ,3,Bottom,0,2,2,Fastball,FB,InPlay,NA,GroundBall,Out,1,0,92.8,2204,143,5.47,-2.7,7,16.32,-4.32,2.29,1.09,-4.977769696,3.692208461,56.9,3,39,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Fastball,FB,Two Strikes,FALSE,TRUE,TRUE,FoulBall,Curveball,Breaking Ball,747151_3_1_669084_572233,"In Play, Out",-0.15246645
2024-747151-114,114,9/15/24,2,1,"Hall, DL",669084,Left,MIL,MIL,"Suarez, Eugenio",553993,Right,AZ,AZ,3,Bottom,1,0,0,Fastball,FB,StrikeCalled,NA,NA,NA,NA,0,95.2,2256,139,5.49,-2.77,7.1,14.88,-6.36,2.41,0.89,-4.771322806,3.372648954,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Fastball,FB,F-Pitch,FALSE,TRUE,FALSE,NA,NA,NA,747151_3_2_669084_553993,NA,-0.055420604
2024-747151-115,115,9/15/24,2,2,"Hall, DL",669084,Left,MIL,MIL,"Suarez, Eugenio",553993,Right,AZ,AZ,3,Bottom,1,0,1,Slider,SL,BallCalled,NA,NA,NA,NA,0,86,2527,283,5.41,-2.7,7.1,0.36,4.8,-0.45,2.56,-9.837041804,6.056634656,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Breaking Ball,BRK,Early,FALSE,FALSE,FALSE,StrikeCalled,Fastball,Fastball,747151_3_2_669084_553993,NA,0.036276758
2024-747151-116,116,9/15/24,2,3,"Hall, DL",669084,Left,MIL,MIL,"Suarez, Eugenio",553993,Right,AZ,AZ,3,Bottom,1,1,1,Curveball,CB,BallCalled,NA,NA,NA,NA,0,76.9,2642,316,5.66,-2.69,6.8,-12.24,7.68,2.89,-2.08,-8.550194786,1.322572133,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Breaking Ball,BRK,Early,FALSE,FALSE,FALSE,BallCalled,Slider,Breaking Ball,747151_3_2_669084_553993,NA,0.064921367
2024-747151-117,117,9/15/24,2,4,"Hall, DL",669084,Left,MIL,MIL,"Suarez, Eugenio",553993,Right,AZ,AZ,3,Bottom,1,2,1,ChangeUp,CH,StrikeCalled,NA,NA,NA,NA,0,83.8,2206,123,5.64,-2.74,6.8,13.32,-16.68,3.04,0.58,-5.482379361,2.076112499,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Offspeed,OFF,B-Ahead,TRUE,TRUE,FALSE,BallCalled,Curveball,Breaking Ball,747151_3_2_669084_553993,NA,-0.099503166
2024-747151-118,118,9/15/24,2,5,"Hall, DL",669084,Left,MIL,MIL,"Suarez, Eugenio",553993,Right,AZ,AZ,3,Bottom,1,2,2,ChangeUp,CH,BallCalled,NA,NA,NA,NA,0,85,2341,119,5.47,-2.84,6.9,13.44,-17.4,1.01,-0.83,-7.314841169,0.603061107,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Offspeed,OFF,Two Strikes,FALSE,FALSE,FALSE,StrikeCalled,ChangeUp,Offspeed,747151_3_2_669084_553993,NA,0.115264066
2024-747151-119,119,9/15/24,2,6,"Hall, DL",669084,Left,MIL,MIL,"Suarez, Eugenio",553993,Right,AZ,AZ,3,Bottom,1,3,2,Fastball,FB,StrikeSwinging,Strikeout,NA,NA,NA,0,92.8,2254,143,5.51,-2.82,6.8,16.2,-2.64,3.25,0.32,-4.020415588,3.137521547,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Fastball,FB,Two Strikes,TRUE,TRUE,TRUE,BallCalled,ChangeUp,Offspeed,747151_3_2_669084_553993,Strikeout,-0.402559872
2024-747151-120,120,9/15/24,3,1,"Hall, DL",669084,Left,MIL,MIL,"Bell, Josh",605137,Right,AZ,AZ,3,Bottom,2,0,0,Fastball,FB,BallCalled,NA,NA,NA,NA,0,93.7,2213,145,5.49,-2.95,6.8,16.08,-7.92,3.03,-1.35,-4.15608212,1.020582528,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Fastball,FB,F-Pitch,FALSE,FALSE,FALSE,NA,NA,NA,747151_3_3_669084_605137,NA,0.04620961
2024-747151-121,121,9/15/24,3,2,"Hall, DL",669084,Left,MIL,MIL,"Bell, Josh",605137,Right,AZ,AZ,3,Bottom,2,1,0,Fastball,FB,BallCalled,NA,NA,NA,NA,0,93.4,2181,138,5.47,-2.65,7,14.64,-7.32,1.85,1.18,-5.530827687,3.47070416,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Fastball,FB,Early,FALSE,FALSE,FALSE,BallCalled,Fastball,Fastball,747151_3_3_669084_605137,NA,0.075049909
2024-747151-122,122,9/15/24,3,3,"Hall, DL",669084,Left,MIL,MIL,"Bell, Josh",605137,Right,AZ,AZ,3,Bottom,2,2,0,ChangeUp,CH,StrikeSwinging,NA,NA,NA,NA,0,84.5,2203,117,5.54,-2.88,6.9,12.12,-18.24,1.65,-0.96,-6.878075421,0.43091567,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Offspeed,OFF,B-Ahead,FALSE,TRUE,TRUE,BallCalled,Fastball,Fastball,747151_3_3_669084_605137,NA,-0.075481998
2024-747151-123,123,9/15/24,3,4,"Hall, DL",669084,Left,MIL,MIL,"Bell, Josh",605137,Right,AZ,AZ,3,Bottom,2,2,1,Fastball,FB,BallCalled,NA,NA,NA,NA,0,92.8,2134,147,5.43,-2.73,7,14.88,-8.04,1.44,1.71,-5.955841248,4.058764797,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Fastball,FB,B-Ahead,FALSE,FALSE,FALSE,StrikeSwinging,ChangeUp,Offspeed,747151_3_3_669084_605137,NA,0.120871107
2024-747151-124,124,9/15/24,3,5,"Hall, DL",669084,Left,MIL,MIL,"Bell, Josh",605137,Right,AZ,AZ,3,Bottom,2,3,1,ChangeUp,CH,BallCalled,Walk,NA,NA,NA,0,85,2168,123,5.47,-2.97,6.9,12.24,-16.44,0.73,1.42,-7.714387106,3.249394821,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Offspeed,OFF,B-Ahead,FALSE,FALSE,FALSE,BallCalled,Fastball,Fastball,747151_3_3_669084_605137,Walk,0.186973891
2024-747151-125,125,9/15/24,4,1,"Hall, DL",669084,Left,MIL,MIL,"McCarthy, Jake",664983,Left,AZ,AZ,3,Bottom,2,0,0,Slider,SL,HitByPitch,NA,NA,NA,0,0,83.4,2412,279,5.55,-2.71,6.7,-2.4,5.4,3.54,-1.38,-6.274317972,1.891162854,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Breaking Ball,BRK,F-Pitch,FALSE,FALSE,FALSE,NA,NA,NA,747151_3_4_669084_664983,Hit By Pitch,0.362328608
2024-747151-126,126,9/15/24,5,1,"Hall, DL",669084,Left,MIL,MIL,"Perdomo, Geraldo",672695,Right,AZ,AZ,3,Bottom,2,0,0,Curveball,CB,BallCalled,NA,NA,NA,NA,0,78.7,2692,314,5.71,-2.63,6.7,-9.12,5.4,0.83,0.71,-10.32689082,4.050906809,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Breaking Ball,BRK,F-Pitch,FALSE,FALSE,FALSE,NA,NA,NA,747151_3_5_669084_672695,NA,0.04620961
2024-747151-127,127,9/15/24,5,2,"Hall, DL",669084,Left,MIL,MIL,"Perdomo, Geraldo",672695,Right,AZ,AZ,3,Bottom,2,1,0,Curveball,CB,StrikeCalled,NA,NA,NA,NA,0,79.4,2709,312,5.67,-2.64,6.7,-9.12,10.44,1.72,0.04,-9.282093512,3.784350587,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Breaking Ball,BRK,Early,TRUE,TRUE,FALSE,BallCalled,Curveball,Breaking Ball,747151_3_5_669084_672695,NA,-0.065353456
2024-747151-128,128,9/15/24,5,3,"Hall, DL",669084,Left,MIL,MIL,"Perdomo, Geraldo",672695,Right,AZ,AZ,3,Bottom,2,1,1,ChangeUp,CH,BallCalled,NA,NA,NA,NA,0,84.1,2211,128,5.57,-2.63,6.9,7.32,-18.12,1.06,0.54,-7.98814055,1.785075169,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Offspeed,OFF,Early,FALSE,FALSE,FALSE,StrikeCalled,Curveball,Breaking Ball,747151_3_5_669084_672695,NA,0.064921367
2024-747151-129,129,9/15/24,5,4,"Hall, DL",669084,Left,MIL,MIL,"Perdomo, Geraldo",672695,Right,AZ,AZ,3,Bottom,2,2,1,Fastball,FB,BallCalled,NA,NA,NA,NA,0,93.6,2301,142,5.41,-2.41,7.3,15,-9.12,0.12,1.67,-7.237286368,3.573461101,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Fastball,FB,B-Ahead,FALSE,FALSE,FALSE,BallCalled,ChangeUp,Offspeed,747151_3_5_669084_672695,NA,0.120871107
2024-747151-130,130,9/15/24,5,5,"Hall, DL",669084,Left,MIL,MIL,"Perdomo, Geraldo",672695,Right,AZ,AZ,3,Bottom,2,3,1,Fastball,FB,BallCalled,Walk,NA,NA,NA,0,92.6,2315,142,5.51,-2.66,7,16.8,-6.12,4.12,0.32,-3.071550037,2.66244219,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Fastball,FB,B-Ahead,FALSE,FALSE,FALSE,BallCalled,Fastball,Fastball,747151_3_5_669084_672695,Walk,0.186973891
2024-747151-131,131,9/15/24,6,1,"Hall, DL",669084,Left,MIL,MIL,"Smith, Pavin",656976,Left,AZ,AZ,3,Bottom,2,0,0,Slider,SL,StrikeCalled,NA,NA,NA,NA,0,84.6,2543,288,5.5,-2.67,6.8,5.04,8.16,3.17,0.36,-5.846528792,3.961970634,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Breaking Ball,BRK,F-Pitch,TRUE,TRUE,FALSE,NA,NA,NA,747151_3_6_669084_656976,NA,-0.055420604
2024-747151-132,132,9/15/24,6,2,"Hall, DL",669084,Left,MIL,MIL,"Smith, Pavin",656976,Left,AZ,AZ,3,Bottom,2,0,1,Slider,SL,BallCalled,NA,NA,NA,NA,0,84.1,2483,287,5.56,-2.4,6.7,-1.2,7.44,1.46,1.32,-8.301977758,4.644295013,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Breaking Ball,BRK,Early,FALSE,FALSE,FALSE,StrikeCalled,Slider,Breaking Ball,747151_3_6_669084_656976,NA,0.036276758
2024-747151-133,133,9/15/24,6,3,"Hall, DL",669084,Left,MIL,MIL,"Smith, Pavin",656976,Left,AZ,AZ,3,Bottom,2,1,1,Slider,SL,StrikeSwinging,NA,NA,NA,NA,0,83.6,2519,290,5.44,-2.6,6.9,-0.72,7.32,1.36,0.48,-8.286063447,3.94239397,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Breaking Ball,BRK,Early,FALSE,TRUE,TRUE,BallCalled,Slider,Breaking Ball,747151_3_6_669084_656976,NA,-0.085536634
2024-747151-134,134,9/15/24,6,4,"Hall, DL",669084,Left,MIL,MIL,"Smith, Pavin",656976,Left,AZ,AZ,3,Bottom,2,1,2,Fastball,FB,FoulBall,NA,NA,NA,NA,0,94,2398,146,5.52,-2.5,6.9,16.2,-6.96,3.02,-0.13,-4.15932336,1.931765287,79.7,59,205,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Fastball,FB,Two Strikes,TRUE,TRUE,TRUE,StrikeSwinging,Slider,Breaking Ball,747151_3_6_669084_656976,NA,0
2024-747151-135,135,9/15/24,6,5,"Hall, DL",669084,Left,MIL,MIL,"Smith, Pavin",656976,Left,AZ,AZ,3,Bottom,2,1,2,Fastball,FB,BallCalled,NA,NA,NA,NA,0,93.7,2366,141,5.39,-2.45,7.2,16.56,-5.88,1.79,1.23,-5.313295076,3.437123283,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Fastball,FB,Two Strikes,FALSE,FALSE,FALSE,FoulBall,Fastball,Fastball,747151_3_6_669084_656976,NA,0.050954835
2024-747151-136,136,9/15/24,6,6,"Hall, DL",669084,Left,MIL,MIL,"Smith, Pavin",656976,Left,AZ,AZ,3,Bottom,2,2,2,Curveball,CB,InPlay,NA,GroundBall,Double,0,3,79,2687,317,5.57,-2.49,6.7,-10.2,10.44,1.99,-0.18,-9.024964351,3.387952906,95.2,6,106,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Breaking Ball,BRK,Two Strikes,TRUE,TRUE,TRUE,BallCalled,Fastball,Fastball,747151_3_6_669084_656976,"In Play, Double",0.325023772
2024-747151-137,137,9/15/24,7,1,"Hall, DL",669084,Left,MIL,MIL,"Herrera, Jose",645444,Right,AZ,AZ,3,Bottom,2,0,0,Curveball,CB,StrikeCalled,NA,NA,NA,NA,0,78.9,2585,308,5.61,-2.73,6.7,-10.32,8.52,1.74,0.35,-9.35011106,4.04651327,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Breaking Ball,BRK,F-Pitch,TRUE,TRUE,FALSE,NA,NA,NA,747151_3_7_669084_645444,NA,-0.055420604
2024-747151-138,138,9/15/24,7,2,"Hall, DL",669084,Left,MIL,MIL,"Herrera, Jose",645444,Right,AZ,AZ,3,Bottom,2,0,1,Fastball,FB,BallCalled,NA,NA,NA,NA,0,93.3,2247,142,5.49,-2.59,7,16.32,-6.48,1.48,1.37,-5.80370614,3.68483371,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Fastball,FB,Early,FALSE,FALSE,FALSE,StrikeCalled,Curveball,Breaking Ball,747151_3_7_669084_645444,NA,0.036276758
2024-747151-139,139,9/15/24,7,3,"Hall, DL",669084,Left,MIL,MIL,"Herrera, Jose",645444,Right,AZ,AZ,3,Bottom,2,1,1,Fastball,FB,FoulBall,NA,NA,NA,NA,0,91.7,2293,143,5.54,-2.66,6.9,15.72,-8.64,3.15,0.54,-4.303374332,2.673127184,96.5,16,226,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Fastball,FB,Early,TRUE,TRUE,TRUE,BallCalled,Fastball,Fastball,747151_3_7_669084_645444,NA,-0.085536634
2024-747151-140,140,9/15/24,7,4,"Hall, DL",669084,Left,MIL,MIL,"Herrera, Jose",645444,Right,AZ,AZ,3,Bottom,2,1,2,ChangeUp,CH,FoulBall,NA,NA,NA,NA,0,85.1,2161,120,5.51,-2.49,6.8,9.84,-16.92,1.74,0.1,-6.894384116,1.27016904,60,-14,8,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Offspeed,OFF,Two Strikes,TRUE,TRUE,TRUE,FoulBall,Fastball,Fastball,747151_3_7_669084_645444,NA,0
2024-747151-141,141,9/15/24,7,5,"Hall, DL",669084,Left,MIL,MIL,"Herrera, Jose",645444,Right,AZ,AZ,3,Bottom,2,1,2,Slider,SL,BallCalled,NA,NA,NA,NA,0,83.3,2593,292,5.53,-2.44,7,-0.12,5.52,0.39,0.31,-9.377376612,3.429162452,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Breaking Ball,BRK,Two Strikes,FALSE,FALSE,FALSE,FoulBall,ChangeUp,Offspeed,747151_3_7_669084_645444,NA,0.050954835
2024-747151-142,142,9/15/24,7,6,"Hall, DL",669084,Left,MIL,MIL,"Herrera, Jose",645444,Right,AZ,AZ,3,Bottom,2,2,2,Slider,SL,StrikeSwinging,Strikeout,NA,NA,NA,0,83.9,2613,299,5.57,-2.68,6.9,-2.28,4.92,1.02,0.7,-8.888838156,4.050607249,NA,NA,NA,606992,606992,AZ,AZ,MIL,MIL,747151,R,2024,Breaking Ball,BRK,Two Strikes,FALSE,TRUE,TRUE,BallCalled,Slider,Breaking Ball,747151_3_7_669084_645444,Strikeout,-0.287295806
2024-745934-138,138,9/20/24,1,1,"Hall, DL",669084,Left,MIL,MIL,"Perdomo, Geraldo",672695,Right,AZ,AZ,5,Top,0,0,0,Fastball,FB,StrikeCalled,NA,NA,NA,NA,0,94.6,2033,146,5.35,-2.77,7.1,13.32,-9,2.09,0.24,-5.153688687,2.437396829,NA,NA,NA,661388,661388,MIL,MIL,AZ,AZ,745934,R,2024,Fastball,FB,F-Pitch,TRUE,TRUE,FALSE,NA,NA,NA,745934_5_1_669084_672695,NA,-0.055420604
2024-745934-139,139,9/20/24,1,2,"Hall, DL",669084,Left,MIL,MIL,"Perdomo, Geraldo",672695,Right,AZ,AZ,5,Top,0,0,1,Curveball,CB,StrikeSwinging,NA,NA,NA,NA,0,79.5,2540,320,5.62,-2.7,6.9,-10.2,7.32,1.47,1,-9.577413393,4.608969546,NA,NA,NA,661388,661388,MIL,MIL,AZ,AZ,745934,R,2024,Breaking Ball,BRK,Early,FALSE,TRUE,TRUE,StrikeCalled,Fastball,Fastball,745934_5_1_669084_672695,NA,-0.075639955
